Departure City,Arrival City,Distance (km),Flight Number,Airline,Aircraft Type,Departure Time,Arrival Time,Departure Airport,Departure Airport Latitude,Departure Airport Longitude,Arrival Airport,Arrival Airport Latitude,Arrival Airport Longitude,On-Time Performance,Average Delay (minutes),Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Price
Beihai,Guilin,439,CZ6375,China Southern Airlines,Boeing 737 (Medium),13:10,14:15,Fucheng Airport,21.54417389,109.2983955,Liangjiang Airport,25.22101289,110.0583873,0.98,0,1,1,1,1,1,1,1,350
Beihai,Guiyang,629,3U2006,Sichuan Airlines,Bombardier CRJ900,20:50,22:05,Fucheng Airport,21.54417389,109.2983955,Longdongbao Airport,26.54688851,106.8048428,0.92,6,1,0,0,0,1,0,1,340
Beihai,Guiyang,629,CA5810,Air China,Bombardier CRJ900,20:50,22:05,Fucheng Airport,21.54417389,109.2983955,Longdongbao Airport,26.54688851,106.8048428,0.92,6,1,0,0,0,1,0,1,320
Beihai,Guiyang,629,CZ5592,China Southern Airlines,Bombardier CRJ900,20:50,22:05,Fucheng Airport,21.54417389,109.2983955,Longdongbao Airport,26.54688851,106.8048428,0.92,6,1,0,0,0,1,0,1,340
Beihai,Guiyang,629,G52612,China Express Airlines,Bombardier CRJ900,20:50,22:05,Fucheng Airport,21.54417389,109.2983955,Longdongbao Airport,26.54688851,106.8048428,0.92,6,1,0,0,0,1,0,1,330
Beihai,Guiyang,629,SC2612,Shandong Airlines,Bombardier CRJ900,20:50,22:05,Fucheng Airport,21.54417389,109.2983955,Longdongbao Airport,26.54688851,106.8048428,0.92,6,1,0,0,0,1,0,1,320
Beihai,Harbin,3300,CZ3987,China Southern Airlines,Boeing 737 (Medium),9:00,15:35,Fucheng Airport,21.54417389,109.2983955,Taiping Airport,45.62907772,126.2496215,0.78,20,1,0,1,0,1,0,1,2000
Beihai,Harbin,3300,9C8742,Spring Airlines,Airbus A320 (Medium),9:20,14:20,Fucheng Airport,21.54417389,109.2983955,Taiping Airport,45.62907772,126.2496215,0.96,16,1,0,1,0,0,0,0,1880
Beihai,Haikou,205,GS6556,Tianjin Airlines,Embraer ERJ-190 (Medium),19:55,20:40,Fucheng Airport,21.54417389,109.2983955,Meilan Airport,19.94518993,110.4673336,0.74,21,0,1,0,1,0,1,0,160
Beihai,Hangzhou,1706,CZ3987,China Southern Airlines,Boeing 737 (Medium),9:00,11:20,Fucheng Airport,21.54417389,109.2983955,Xiaoshan Airport,30.24722389,120.4414091,0.82,9,1,0,1,0,1,0,1,1150
Beihai,Hangzhou,1706,CZ6687,China Southern Airlines,Boeing 737 (Medium),9:00,11:20,Fucheng Airport,21.54417389,109.2983955,Xiaoshan Airport,30.24722389,120.4414091,0.97,0,0,1,0,1,0,1,0,1180
Beihai,Kunming,848,DR6570,Ruili Airlines,Boeing 737 (Medium),11:20,13:00,Fucheng Airport,21.54417389,109.2983955,Changshui Airport,25.102871,102.935615,0.66,51,1,1,1,1,1,1,1,560
Beihai,Lijiang,1094,HO1259,Juneyao Airlines,Airbus A320 (Medium),8:45,10:45,Fucheng Airport,21.54417389,109.2983955,Sanyi Airport,26.67497842,100.2548497,0.89,9,1,1,1,1,1,1,1,550
Beihai,Nanchang,1058,BK2834,Okay Airways,Boeing 737 (Medium),13:55,15:35,Fucheng Airport,21.54417389,109.2983955,Changbei Airport,28.86218836,115.9200004,0.17,65,0,1,0,0,0,1,0,680
Beihai,Shanghai,1670,HO1176,Juneyao Airlines,Airbus A321 (Medium),12:25,15:00,Fucheng Airport,21.54417389,109.2983955,Hongqiao Airport,31.20016713,121.3555547,0.84,10,1,1,1,1,1,1,1,1000
Beihai,Shanghai,1670,CZ9072,China Southern Airlines,Airbus A320 (Medium),13:35,16:20,Fucheng Airport,21.54417389,109.2983955,Pudong Airport,31.1553416,121.8104999,0.81,25,1,1,1,1,1,1,1,1070
Beihai,Shanghai,1670,HO1742,Juneyao Airlines,Airbus A320 (Medium),13:35,16:20,Fucheng Airport,21.54417389,109.2983955,Pudong Airport,31.1553416,121.8104999,0.81,25,1,1,1,1,1,1,1,1120
Beihai,Shanghai,1670,MU5266,China Eastern Airlines,Airbus A320 (Medium),13:35,16:20,Fucheng Airport,21.54417389,109.2983955,Pudong Airport,31.1553416,121.8104999,0.81,25,1,1,1,1,1,1,1,1070
Beihai,Shanghai,1670,9C8968,Spring Airlines,Airbus A320 (Medium),19:20,21:55,Fucheng Airport,21.54417389,109.2983955,Hongqiao Airport,31.20016713,121.3555547,0.88,8,0,0,0,1,0,0,0,710
Beihai,Shanghai,1670,9C8968,Spring Airlines,Airbus A320 (Medium),20:20,22:50,Fucheng Airport,21.54417389,109.2983955,Hongqiao Airport,31.20016713,121.3555547,0.88,8,1,1,1,0,1,1,1,730
Beihai,Shenyang,3147,CZ3909,China Southern Airlines,Boeing 737 (Medium),8:45,14:15,Fucheng Airport,21.54417389,109.2983955,Taoxian Airport,41.64341169,123.5009056,0.46,49,1,0,1,0,1,0,1,1480
Beihai,Shenyang,3147,CZ6687,China Southern Airlines,Boeing 737 (Medium),9:00,15:05,Fucheng Airport,21.54417389,109.2983955,Taoxian Airport,41.64341169,123.5009056,0.91,15,0,1,0,1,0,1,0,2140
Beihai,Shenzhen,574,HO1260,Juneyao Airlines,Airbus A320 (Medium),23:35,0:55,Fucheng Airport,21.54417389,109.2983955,Bao'an Airport,22.64648838,113.8368339,0.92,0,1,1,1,1,1,1,1,300
Beihai,Tianjin,2095,BK2834,Okay Airways,Boeing 737 (Medium),13:55,18:30,Fucheng Airport,21.54417389,109.2983955,Binhai Airport,39.13701,117.368077,0.17,74,0,1,0,0,0,1,0,1350
Beihai,Wuhan,1160,CZ3909,China Southern Airlines,Boeing 737 (Medium),8:45,10:30,Fucheng Airport,21.54417389,109.2983955,Tianhe Airport,30.78190847,114.2251467,0.87,14,1,0,1,0,1,0,1,530
Beihai,Xi'an,2000,CZ6375,China Southern Airlines,Boeing 737 (Medium),13:10,17:05,Fucheng Airport,21.54417389,109.2983955,Xianyang Airport,34.44342046,108.7704662,0.96,0,1,1,1,1,1,1,1,1280
Beihai,Zhengzhou,1886,CZ3620,China Southern Airlines,Boeing 737 (Medium),16:05,20:50,Fucheng Airport,21.54417389,109.2983955,Xinzheng Airport,34.53146214,113.8526054,0.95,9,1,0,1,1,1,1,1,1240
Beihai,Zhengzhou,1886,CZ3620,China Southern Airlines,Boeing 737 (Medium),16:05,20:50,Fucheng Airport,21.54417389,109.2983955,Xinzheng Airport,34.53146214,113.8526054,0.95,9,0,1,0,0,0,0,0,1170
Beihai,Zhengzhou,1886,G55020,China Express Airlines,Boeing 737 (Medium),16:05,20:50,Fucheng Airport,21.54417389,109.2983955,Xinzheng Airport,34.53146214,113.8526054,0.95,9,0,1,0,1,0,0,0,1130
Beihai,Zhengzhou,1886,MF1448,Xiamen Airlines,Boeing 737 (Medium),16:05,20:50,Fucheng Airport,21.54417389,109.2983955,Xinzheng Airport,34.53146214,113.8526054,0.95,9,0,1,0,1,0,0,0,1120
Beihai,Zunyi,722,GS6555,Tianjin Airlines,Embraer ERJ-190 (Medium),8:35,10:05,Fucheng Airport,21.54417389,109.2983955,Fucheng Airport,27.69996138,106.9312603,0.85,19,0,1,0,1,0,1,0,340
Beijing,Aksu,3049,CA1275,Air China,JET,7:30,13:55,Capital Airport,40.06248537,116.5992671,Aksu Airport,41.26940127,80.30091874,0.44,65,1,0,1,0,1,0,1,1330
Beijing,Anqing,1082,HU7682,Hainan Airlines,Boeing 737 (Medium),9:15,11:30,Capital Airport,40.06248537,116.5992671,Tianzhushan Airport,30.58957072,117.0587858,0.87,11,1,1,1,1,1,1,1,720
Beijing,Anshan,651,CZ6114,China Southern Airlines,Airbus A320 (Medium),9:20,10:50,Capital Airport,40.06248537,116.5992671,Capital Airport,41.11874368,123.0077633,0.84,9,1,0,1,1,1,1,1,460
Beijing,Anshan,651,MF1795,Xiamen Airlines,Airbus A320 (Medium),9:20,10:50,Capital Airport,40.06248537,116.5992671,Capital Airport,41.11874368,123.0077633,0.84,9,1,0,1,1,1,1,1,500
Beijing,Baoshan,3000,MU9742,China Eastern Airlines,Boeing 737 (Medium),6:20,10:00,Capital Airport,40.06248537,116.5992671,Baoshan Airport,25.05772827,99.1721355,0.36,94,0,1,0,0,0,0,0,1350
Beijing,Baoshan,3000,MU9742,China Eastern Airlines,Boeing 737 (Medium),7:25,11:05,Capital Airport,40.06248537,116.5992671,Baoshan Airport,25.05772827,99.1721355,0.36,94,0,0,0,1,0,0,0,1230
Beijing,Baoshan,3000,MU9742,China Eastern Airlines,Boeing 737 (Medium),7:30,11:05,Capital Airport,40.06248537,116.5992671,Baoshan Airport,25.05772827,99.1721355,0.36,94,0,0,0,0,0,1,0,1190
Beijing,Baotou,579,CA1135,Air China,Other Aircraft Types,6:05,7:45,Capital Airport,40.06248537,116.5992671,Erliban Airport,40.57220914,110.0086252,0.94,25,1,1,1,1,1,1,1,280
Beijing,Baotou,579,HU7125,Hainan Airlines,Boeing 737 (Medium),8:20,10:00,Capital Airport,40.06248537,116.5992671,Erliban Airport,40.57220914,110.0086252,0.92,0,0,0,0,0,0,0,1,310
Beijing,Baotou,579,HU7125,Hainan Airlines,Boeing 737 (Medium),9:05,10:40,Capital Airport,40.06248537,116.5992671,Erliban Airport,40.57220914,110.0086252,0.92,0,0,0,1,0,0,0,0,410
Beijing,Baotou,579,CA1121,Air China,Boeing 737 (Medium),9:50,11:35,Capital Airport,40.06248537,116.5992671,Erliban Airport,40.57220914,110.0086252,0.82,23,1,0,0,0,0,1,1,430
Beijing,Baotou,579,CA1121,Air China,Boeing 737 (Medium),9:55,11:35,Capital Airport,40.06248537,116.5992671,Erliban Airport,40.57220914,110.0086252,0.82,23,0,1,1,1,1,0,0,430
Beijing,Baotou,579,HU7125,Hainan Airlines,Boeing 737 (Medium),19:05,20:45,Capital Airport,40.06248537,116.5992671,Erliban Airport,40.57220914,110.0086252,0.92,0,0,1,0,0,0,0,0,310
Beijing,Baotou,579,JD5117,Beijing Capital Airlines,Airbus A320 (Medium),19:05,20:55,Capital Airport,40.06248537,116.5992671,Erliban Airport,40.57220914,110.0086252,0.94,6,0,0,1,0,0,1,0,280
Beijing,Baotou,579,JD5117,Beijing Capital Airlines,Airbus A320 (Medium),19:10,20:45,Capital Airport,40.06248537,116.5992671,Erliban Airport,40.57220914,110.0086252,0.94,6,1,0,0,0,1,0,0,320
Beijing,Baotou,579,CA1107,Air China,JET,20:15,21:50,Capital Airport,40.06248537,116.5992671,Erliban Airport,40.57220914,110.0086252,0.95,0,0,1,0,0,0,0,0,310
Beijing,Baotou,579,CA1107,Air China,JET,20:15,21:50,Capital Airport,40.06248537,116.5992671,Erliban Airport,40.57220914,110.0086252,0.95,0,1,0,1,1,1,1,1,300
Beijing,Baotou,579,SC1107,Shandong Airlines,Boeing 737 (Medium),20:15,21:50,Capital Airport,40.06248537,116.5992671,Erliban Airport,40.57220914,110.0086252,0.95,0,0,1,0,0,1,0,0,320
Beijing,Baotou,579,ZH1107,Shenzhen Airlines,Boeing 737 (Medium),20:15,21:50,Capital Airport,40.06248537,116.5992671,Erliban Airport,40.57220914,110.0086252,0.95,0,0,1,0,0,1,0,0,310
Beijing,Baotou,579,HU7125,Hainan Airlines,Boeing 737 (Medium),21:05,22:45,Capital Airport,40.06248537,116.5992671,Erliban Airport,40.57220914,110.0086252,0.92,0,0,0,0,1,0,0,0,320
Beijing,Beihai,2378,CA1881,Air China,JET,15:55,19:55,Capital Airport,40.06248537,116.5992671,Fucheng Airport,21.54417389,109.2983955,0.91,8,0,1,0,1,1,0,1,1390
Beijing,Beihai,2378,CA1881,Air China,JET,15:55,19:55,Capital Airport,40.06248537,116.5992671,Fucheng Airport,21.54417389,109.2983955,0.91,8,0,0,0,0,0,1,0,1600
Beijing,Beihai,2378,ZH1881,Shenzhen Airlines,Airbus A319 (Medium),15:55,19:55,Capital Airport,40.06248537,116.5992671,Fucheng Airport,21.54417389,109.2983955,0.91,8,0,1,0,1,1,1,1,1440
Beijing,Beihai,2378,CZ3148,China Southern Airlines,Airbus A321 (Medium),17:50,23:15,Capital Airport,40.06248537,116.5992671,Fucheng Airport,21.54417389,109.2983955,0.78,16,1,1,1,1,1,1,1,1470
Beijing,Changbaishan,1196,HU7465,Hainan Airlines,Boeing 737 (Medium),7:20,10:45,Capital Airport,40.06248537,116.5992671,Capital Airport,42.07438592,127.6158684,0.94,0,1,1,1,1,1,1,1,610
Beijing,Changchun,933,HU7465,Hainan Airlines,Boeing 737 (Medium),7:20,9:15,Capital Airport,40.06248537,116.5992671,Longjia Airport,44.000324,125.70324,0.99,0,1,1,1,1,1,1,1,490
Beijing,Changchun,933,CZ6194,China Southern Airlines,Airbus A320 (Medium),7:25,9:20,Capital Airport,40.06248537,116.5992671,Longjia Airport,44.000324,125.70324,0.95,0,1,1,1,1,1,1,1,490
Beijing,Changchun,933,MF1865,Xiamen Airlines,Airbus A320 (Medium),7:25,9:20,Capital Airport,40.06248537,116.5992671,Longjia Airport,44.000324,125.70324,0.95,0,1,1,1,1,1,1,1,490
Beijing,Changchun,933,CZ6144,China Southern Airlines,Airbus A320 (Medium),10:50,12:45,Capital Airport,40.06248537,116.5992671,Longjia Airport,44.000324,125.70324,0.89,11,1,1,0,0,1,0,0,610
Beijing,Changchun,933,MF1825,Xiamen Airlines,Airbus A320 (Medium),10:50,12:45,Capital Airport,40.06248537,116.5992671,Longjia Airport,44.000324,125.70324,0.89,11,1,1,0,0,1,0,0,640
Beijing,Changchun,933,CZ6144,China Southern Airlines,Airbus A320 (Medium),10:55,12:45,Capital Airport,40.06248537,116.5992671,Longjia Airport,44.000324,125.70324,0.89,11,0,0,1,1,0,1,0,660
Beijing,Changchun,933,MF1825,Xiamen Airlines,Airbus A320 (Medium),10:55,12:45,Capital Airport,40.06248537,116.5992671,Longjia Airport,44.000324,125.70324,0.89,11,0,0,1,1,0,1,0,650
Beijing,Changchun,933,CZ6146,China Southern Airlines,Airbus A321 (Medium),11:40,13:35,Capital Airport,40.06248537,116.5992671,Longjia Airport,44.000324,125.70324,0.9,8,1,1,1,1,1,1,1,610
Beijing,Changchun,933,MF1827,Xiamen Airlines,Airbus A321 (Medium),11:40,13:35,Capital Airport,40.06248537,116.5992671,Longjia Airport,44.000324,125.70324,0.9,8,1,1,1,1,1,1,1,690
Beijing,Changchun,933,CA1649,Air China,Other Aircraft Types,12:55,14:50,Capital Airport,40.06248537,116.5992671,Longjia Airport,44.000324,125.70324,0.82,13,1,0,1,0,1,0,1,690
Beijing,Changchun,933,NZ3911,Air New Zealand,Boeing 737 (Medium),12:55,14:50,Capital Airport,40.06248537,116.5992671,Longjia Airport,44.000324,125.70324,0.82,13,1,0,1,0,1,0,1,630
Beijing,Changchun,933,ZH1649,Shenzhen Airlines,Other Aircraft Types,12:55,14:50,Capital Airport,40.06248537,116.5992671,Longjia Airport,44.000324,125.70324,0.82,13,1,0,1,0,1,0,1,670
Beijing,Changchun,933,CA1649,Air China,Other Aircraft Types,13:05,14:55,Capital Airport,40.06248537,116.5992671,Longjia Airport,44.000324,125.70324,0.82,13,0,1,0,1,0,1,0,650
Beijing,Changchun,933,NZ3911,Air New Zealand,Boeing 737 (Medium),13:05,14:55,Capital Airport,40.06248537,116.5992671,Longjia Airport,44.000324,125.70324,0.82,13,0,1,0,1,0,1,0,670
Beijing,Changchun,933,NZ3907,Air New Zealand,Boeing 737 (Medium),14:40,16:35,Capital Airport,40.06248537,116.5992671,Longjia Airport,44.000324,125.70324,0.87,13,1,1,1,1,1,1,1,680
Beijing,Changchun,933,CZ6150,China Southern Airlines,Airbus A321 (Medium),18:50,20:45,Capital Airport,40.06248537,116.5992671,Longjia Airport,44.000324,125.70324,0.78,20,1,1,1,1,1,1,1,660
Beijing,Changchun,933,MF1831,Xiamen Airlines,Airbus A321 (Medium),18:50,20:45,Capital Airport,40.06248537,116.5992671,Longjia Airport,44.000324,125.70324,0.78,20,1,1,1,1,1,1,1,660
Beijing,Changchun,933,CA1661,Air China,Boeing 737 (Medium),20:05,22:00,Capital Airport,40.06248537,116.5992671,Longjia Airport,44.000324,125.70324,0.96,0,1,1,1,1,1,1,1,490
Beijing,Changchun,933,NZ3913,Air New Zealand,Boeing 737 (Medium),20:05,22:00,Capital Airport,40.06248537,116.5992671,Longjia Airport,44.000324,125.70324,0.96,0,1,1,1,1,1,1,1,440
Beijing,Changde,1435,CZ3188,China Southern Airlines,Airbus A321 (Medium),17:55,20:25,Capital Airport,40.06248537,116.5992671,Taohuayuan Airport,28.92699599,111.6490139,0.88,10,0,0,0,0,0,1,0,890
Beijing,Changde,1435,MF1078,Xiamen Airlines,Airbus A321 (Medium),17:55,20:25,Capital Airport,40.06248537,116.5992671,Taohuayuan Airport,28.92699599,111.6490139,0.88,10,0,0,0,0,0,1,0,890
Beijing,Changde,1435,CZ3188,China Southern Airlines,JET,18:10,20:40,Capital Airport,40.06248537,116.5992671,Taohuayuan Airport,28.92699599,111.6490139,0.88,10,1,1,1,1,0,0,1,1010
Beijing,Changde,1435,MF1078,Xiamen Airlines,JET,18:10,20:40,Capital Airport,40.06248537,116.5992671,Taohuayuan Airport,28.92699599,111.6490139,0.88,10,1,1,1,1,0,0,1,930
Beijing,Changsha,1446,CZ3856,China Southern Airlines,Airbus A320 (Medium),6:10,9:00,Capital Airport,40.06248537,116.5992671,Huanghua Airport,28.19897181,113.2261229,0.95,9,1,1,1,1,1,1,1,630
Beijing,Changsha,1446,CZ3164,China Southern Airlines,Airbus A320 (Medium),8:05,10:45,Capital Airport,40.06248537,116.5992671,Huanghua Airport,28.19897181,113.2261229,0.87,14,1,0,0,1,0,0,0,650
Beijing,Changsha,1446,CZ3164,China Southern Airlines,Airbus A320 (Medium),8:10,10:45,Capital Airport,40.06248537,116.5992671,Huanghua Airport,28.19897181,113.2261229,0.87,14,0,1,1,0,1,1,1,620
Beijing,Changsha,1446,HU7625,Hainan Airlines,Boeing 787 (Large),8:10,10:50,Capital Airport,40.06248537,116.5992671,Huanghua Airport,28.19897181,113.2261229,0.96,0,1,0,0,1,0,0,0,690
Beijing,Changsha,1446,CZ3124,China Southern Airlines,Airbus A321 (Medium),10:55,13:40,Capital Airport,40.06248537,116.5992671,Huanghua Airport,28.19897181,113.2261229,0.92,9,1,1,1,1,1,1,1,970
Beijing,Changsha,1446,CZ3718,China Southern Airlines,Airbus A321 (Medium),14:10,16:50,Capital Airport,40.06248537,116.5992671,Huanghua Airport,28.19897181,113.2261229,0.85,8,1,1,1,1,1,1,1,1020
Beijing,Changsha,1446,CZ3128,China Southern Airlines,Airbus A320 (Medium),15:35,18:10,Capital Airport,40.06248537,116.5992671,Huanghua Airport,28.19897181,113.2261229,0.83,14,1,1,1,1,1,1,1,910
Beijing,Changsha,1446,CZ3148,China Southern Airlines,Airbus A321 (Medium),17:50,20:30,Capital Airport,40.06248537,116.5992671,Huanghua Airport,28.19897181,113.2261229,0.66,23,1,1,1,1,1,1,1,1030
Beijing,Changsha,1446,CA1349,Air China,Airbus A321 (Narrow-body),19:25,22:05,Capital Airport,40.06248537,116.5992671,Huanghua Airport,28.19897181,113.2261229,0.89,10,1,1,1,1,1,1,1,620
Beijing,Changsha,1446,NZ3917,Air New Zealand,Airbus A321 (Medium),19:25,22:05,Capital Airport,40.06248537,116.5992671,Huanghua Airport,28.19897181,113.2261229,0.9,8,1,1,1,1,1,1,1,640
Beijing,Changsha,1446,ZH1349,Shenzhen Airlines,Airbus A321 (Narrow-body),19:25,22:05,Capital Airport,40.06248537,116.5992671,Huanghua Airport,28.19897181,113.2261229,0.9,8,1,1,1,1,1,1,1,650
Beijing,Changsha,1446,CZ3142,China Southern Airlines,Airbus A321 (Medium),21:35,0:10,Capital Airport,40.06248537,116.5992671,Huanghua Airport,28.19897181,113.2261229,0.84,11,1,1,1,1,1,1,1,690
Beijing,Changzhi,665,HU7611,Hainan Airlines,Boeing 737 (Medium),20:00,21:25,Capital Airport,40.06248537,116.5992671,Wangcun Airport,36.25239048,113.1348021,0.98,0,0,1,0,1,0,0,0,370
Beijing,Changzhi,665,HU7611,Hainan Airlines,Boeing 737 (Medium),20:00,21:25,Capital Airport,40.06248537,116.5992671,Wangcun Airport,36.25239048,113.1348021,0.98,0,0,0,0,0,0,1,0,330
Beijing,Changzhi,665,HU7611,Hainan Airlines,Boeing 737 (Medium),20:05,21:25,Capital Airport,40.06248537,116.5992671,Wangcun Airport,36.25239048,113.1348021,0.98,0,0,0,1,0,0,0,0,350
Beijing,Changzhi,665,HU7611,Hainan Airlines,Boeing 737 (Medium),21:00,22:30,Capital Airport,40.06248537,116.5992671,Wangcun Airport,36.25239048,113.1348021,0.98,0,0,0,0,0,0,0,1,360
Beijing,Changzhi,665,HU7611,Hainan Airlines,Boeing 737 (Medium),21:05,22:30,Capital Airport,40.06248537,116.5992671,Wangcun Airport,36.25239048,113.1348021,0.98,0,1,0,0,0,1,0,0,330
Beijing,Changzhou,1016,CA1825,Air China,Boeing 737 (Medium),17:25,19:25,Capital Airport,40.06248537,116.5992671,Benniu Airport,31.91768898,119.7911817,0.95,0,1,1,1,1,1,1,1,720
Beijing,Changzhou,1016,MU2762,China Eastern Airlines,Airbus A320 (Medium),22:10,0:10,Capital Airport,40.06248537,116.5992671,Benniu Airport,31.91768898,119.7911817,0.89,10,1,1,1,1,1,1,1,530
Beijing,Chaoyang,387,CA1285,Air China,Boeing 737 (Medium),6:35,7:40,Capital Airport,40.06248537,116.5992671,Chaoyang Airport,41.54791241,120.4459807,0.92,8,1,1,1,1,1,1,1,220
Beijing,Chaoyang,387,ZH1285,Shenzhen Airlines,Boeing 737 (Medium),6:35,7:40,Capital Airport,40.06248537,116.5992671,Chaoyang Airport,41.54791241,120.4459807,0.92,8,1,1,1,1,1,1,1,220
Beijing,Chengdu,1697,CA4194,Air China,Airbus A320 (Medium),7:00,10:05,Capital Airport,40.06248537,116.5992671,Shuangliu Airport,30.58461845,103.9652352,0.83,19,1,1,1,1,1,1,1,810
Beijing,Chengdu,1697,TV6102,Tibet Airlines,Airbus A320 (Medium),7:00,10:05,Capital Airport,40.06248537,116.5992671,Shuangliu Airport,30.58461845,103.9652352,0.83,19,1,1,1,1,1,1,1,740
Beijing,Chengdu,1697,ZH4194,Shenzhen Airlines,Airbus A320 (Medium),7:00,10:05,Capital Airport,40.06248537,116.5992671,Shuangliu Airport,30.58461845,103.9652352,0.83,19,1,1,1,1,1,1,1,710
Beijing,Chengdu,1697,3U8896,Sichuan Airlines,Airbus A320 (Medium),8:00,11:05,Capital Airport,40.06248537,116.5992671,Shuangliu Airport,30.58461845,103.9652352,0.67,43,1,1,1,1,1,1,1,830
Beijing,Chengdu,1697,CZ6161,China Southern Airlines,Boeing 777 (Large),8:00,11:10,Capital Airport,40.06248537,116.5992671,Shuangliu Airport,30.58461845,103.9652352,0.87,19,1,1,1,1,1,1,1,770
Beijing,Chengdu,1697,CA4112,Air China,Airbus A319 (Medium),8:20,11:30,Capital Airport,40.06248537,116.5992671,Shuangliu Airport,30.58461845,103.9652352,0.8,26,1,1,1,1,1,1,1,810
Beijing,Chengdu,1697,TV6312,Tibet Airlines,Airbus A319 (Medium),8:20,11:30,Capital Airport,40.06248537,116.5992671,Shuangliu Airport,30.58461845,103.9652352,0.8,26,1,1,1,1,1,1,1,770
Beijing,Chengdu,1697,ZH4112,Shenzhen Airlines,Airbus A319 (Medium),8:20,11:30,Capital Airport,40.06248537,116.5992671,Shuangliu Airport,30.58461845,103.9652352,0.8,26,1,1,1,1,1,1,1,760
Beijing,Chengdu,1697,CA4198,Air China,JET,13:00,16:15,Capital Airport,40.06248537,116.5992671,Shuangliu Airport,30.58461845,103.9652352,0.89,15,1,1,1,1,1,1,1,1160
Beijing,Chengdu,1697,TV6198,Tibet Airlines,JET,13:00,16:15,Capital Airport,40.06248537,116.5992671,Shuangliu Airport,30.58461845,103.9652352,0.89,15,1,1,1,1,1,1,1,1140
Beijing,Chengdu,1697,ZH4198,Shenzhen Airlines,JET,13:00,16:15,Capital Airport,40.06248537,116.5992671,Shuangliu Airport,30.58461845,103.9652352,0.89,15,1,1,1,1,1,1,1,1090
Beijing,Chengdu,1697,CA4116,Air China,Airbus A330 (Wide-body),15:00,18:10,Capital Airport,40.06248537,116.5992671,Shuangliu Airport,30.58461845,103.9652352,0.8,20,0,0,0,0,1,0,1,1060
Beijing,Chengdu,1697,TV6110,Tibet Airlines,Airbus A330 (Wide-body),15:00,18:10,Capital Airport,40.06248537,116.5992671,Shuangliu Airport,30.58461845,103.9652352,0.8,20,0,0,0,0,1,0,1,1100
Beijing,Chengdu,1697,ZH4116,Shenzhen Airlines,Airbus A330 (Wide-body),15:00,18:10,Capital Airport,40.06248537,116.5992671,Shuangliu Airport,30.58461845,103.9652352,0.8,20,0,0,0,0,1,0,1,1190
Beijing,Chengdu,1697,3U8888,Sichuan Airlines,Airbus A320 (Medium),16:50,20:00,Capital Airport,40.06248537,116.5992671,Shuangliu Airport,30.58461845,103.9652352,0.74,21,1,0,0,1,0,0,0,1070
Beijing,Chengdu,1697,KN5217,United Airlines,Other Aircraft Types,17:50,21:05,Nanyuan Airport,39.80891025,116.4018081,Shuangliu Airport,30.58461845,103.9652352,0.87,8,0,0,1,0,1,0,1,1130
Beijing,Chengdu,1697,MU3757,China Eastern Airlines,Other Aircraft Types,17:50,21:05,Nanyuan Airport,39.80891025,116.4018081,Shuangliu Airport,30.58461845,103.9652352,0.87,8,0,0,1,0,1,0,1,1170
Beijing,Chengdu,1697,CZ6119,China Southern Airlines,Airbus A330 (Wide-body),21:10,0:25,Capital Airport,40.06248537,116.5992671,Shuangliu Airport,30.58461845,103.9652352,0.82,18,1,1,1,1,1,1,1,730
Beijing,Chengdu,1697,ZH9163,Shenzhen Airlines,Airbus A320 (Medium),22:40,1:45,Capital Airport,40.06248537,116.5992671,Shuangliu Airport,30.58461845,103.9652352,0.71,23,1,0,0,0,1,1,1,760
Beijing,Chifeng,338,CA1281,Air China,Other Aircraft Types,20:35,21:45,Capital Airport,40.06248537,116.5992671,Chifeng Airport,42.24636728,118.9241612,0.91,0,1,1,1,1,1,1,1,210
Beijing,Chifeng,338,SC1281,Shandong Airlines,Other Aircraft Types,20:35,21:45,Capital Airport,40.06248537,116.5992671,Chifeng Airport,42.24636728,118.9241612,0.91,0,1,1,1,1,1,1,1,200
Beijing,Chifeng,338,ZH1281,Shenzhen Airlines,Other Aircraft Types,20:35,21:45,Capital Airport,40.06248537,116.5992671,Chifeng Airport,42.24636728,118.9241612,0.91,0,1,1,1,1,1,1,1,210
Beijing,Chongqing,1640,3U3001,Sichuan Airlines,JET,6:25,9:25,Capital Airport,40.06248537,116.5992671,Jiangbei Airport,29.715551,106.661763,0.92,11,1,1,1,1,1,1,1,810
